Route_Number,Route_Name,Ridership_Total,Week_Range,Route_Date,ObjectId
FerryWH,Woodside to Halifax,0,2022.01.02 - 2022.01.08,1/8/2022 10:00:00 AM,8018
FerryDH,Dartmouth to Halifax,797,2022.09.18 - 2022.09.24,9/18/2022 10:00:00 AM,8019
FerryHW,Halifax to Woodside,286,2020.08.23 - 2020.08.29,8/27/2020 10:00:00 AM,8020
FerryDH,Dartmouth to Halifax,110,2022.01.09 - 2022.01.15,1/9/2022 10:00:00 AM,8021
FerryHD,Halifax to Dartmouth,789,2022.09.18 - 2022.09.24,9/18/2022 10:00:00 AM,8022
FerryWH,Woodside to Halifax,285,2020.08.23 - 2020.08.29,8/27/2020 10:00:00 AM,8023
FerryHD,Halifax to Dartmouth,128,2022.01.09 - 2022.01.15,1/9/2022 10:00:00 AM,8024
FerryHW,Halifax to Woodside,0,2022.09.18 - 2022.09.24,9/18/2022 10:00:00 AM,8025
FerryDH,Dartmouth to Halifax,1172,2020.08.23 - 2020.08.29,8/28/2020 10:00:00 AM,8026
FerryHW,Halifax to Woodside,0,2022.01.09 - 2022.01.15,1/9/2022 10:00:00 AM,8027
FerryWH,Woodside to Halifax,0,2022.09.18 - 2022.09.24,9/18/2022 10:00:00 AM,8028
FerryHD,Halifax to Dartmouth,1004,2020.08.23 - 2020.08.29,8/28/2020 10:00:00 AM,8029
FerryWH,Woodside to Halifax,0,2022.01.09 - 2022.01.15,1/9/2022 10:00:00 AM,8030
FerryDH,Dartmouth to Halifax,1388,2022.09.18 - 2022.09.24,9/19/2022 10:00:00 AM,8031
FerryHW,Halifax to Woodside,235,2020.08.23 - 2020.08.29,8/28/2020 10:00:00 AM,8032
FerryDH,Dartmouth to Halifax,246,2022.01.09 - 2022.01.15,1/10/2022 10:00:00 AM,8033
FerryHD,Halifax to Dartmouth,1431,2022.09.18 - 2022.09.24,9/19/2022 10:00:00 AM,8034
FerryWH,Woodside to Halifax,250,2020.08.23 - 2020.08.29,8/28/2020 10:00:00 AM,8035
FerryHD,Halifax to Dartmouth,273,2022.01.09 - 2022.01.15,1/10/2022 10:00:00 AM,8036
FerryHW,Halifax to Woodside,398,2022.09.18 - 2022.09.24,9/19/2022 10:00:00 AM,8037
FerryDH,Dartmouth to Halifax,1155,2020.08.23 - 2020.08.29,8/29/2020 10:00:00 AM,8038
FerryHW,Halifax to Woodside,242,2022.01.09 - 2022.01.15,1/10/2022 10:00:00 AM,8039
FerryWH,Woodside to Halifax,426,2022.09.18 - 2022.09.24,9/19/2022 10:00:00 AM,8040
FerryHD,Halifax to Dartmouth,1044,2020.08.23 - 2020.08.29,8/29/2020 10:00:00 AM,8041
FerryWH,Woodside to Halifax,238,2022.01.09 - 2022.01.15,1/10/2022 10:00:00 AM,8042
FerryDH,Dartmouth to Halifax,771,2022.09.18 - 2022.09.24,9/20/2022 10:00:00 AM,8043
FerryHW,Halifax to Woodside,0,2020.08.23 - 2020.08.29,8/29/2020 10:00:00 AM,8044
FerryDH,Dartmouth to Halifax,223,2022.01.09 - 2022.01.15,1/11/2022 10:00:00 AM,8045
FerryHD,Halifax to Dartmouth,788,2022.09.18 - 2022.09.24,9/20/2022 10:00:00 AM,8046
FerryWH,Woodside to Halifax,0,2020.08.23 - 2020.08.29,8/29/2020 10:00:00 AM,8047
FerryHD,Halifax to Dartmouth,251,2022.01.09 - 2022.01.15,1/11/2022 10:00:00 AM,8048
FerryHW,Halifax to Woodside,891,2022.09.18 - 2022.09.24,9/20/2022 10:00:00 AM,8049
FerryDH,Dartmouth to Halifax,543,2020.08.30 - 2020.09.05,8/30/2020 10:00:00 AM,8050
FerryHW,Halifax to Woodside,223,2022.01.09 - 2022.01.15,1/11/2022 10:00:00 AM,8051
FerryWH,Woodside to Halifax,903,2022.09.18 - 2022.09.24,9/20/2022 10:00:00 AM,8052
FerryHD,Halifax to Dartmouth,542,2020.08.30 - 2020.09.05,8/30/2020 10:00:00 AM,8053
FerryWH,Woodside to Halifax,204,2022.01.09 - 2022.01.15,1/11/2022 10:00:00 AM,8054
FerryDH,Dartmouth to Halifax,1121,2022.09.18 - 2022.09.24,9/21/2022 10:00:00 AM,8055
FerryHW,Halifax to Woodside,0,2020.08.30 - 2020.09.05,8/30/2020 10:00:00 AM,8056
FerryDH,Dartmouth to Halifax,231,2022.01.09 - 2022.01.15,1/12/2022 10:00:00 AM,8057
FerryHD,Halifax to Dartmouth,1094,2022.09.18 - 2022.09.24,9/21/2022 10:00:00 AM,8058
FerryWH,Woodside to Halifax,0,2020.08.30 - 2020.09.05,8/30/2020 10:00:00 AM,8059
FerryHD,Halifax to Dartmouth,271,2022.01.09 - 2022.01.15,1/12/2022 10:00:00 AM,8060
FerryHW,Halifax to Woodside,1002,2022.09.18 - 2022.09.24,9/21/2022 10:00:00 AM,8061
FerryDH,Dartmouth to Halifax,696,2020.08.30 - 2020.09.05,8/31/2020 10:00:00 AM,8062
FerryHW,Halifax to Woodside,222,2022.01.09 - 2022.01.15,1/12/2022 10:00:00 AM,8063
FerryWH,Woodside to Halifax,1012,2022.09.18 - 2022.09.24,9/21/2022 10:00:00 AM,8064
FerryHD,Halifax to Dartmouth,717,2020.08.30 - 2020.09.05,8/31/2020 10:00:00 AM,8065
FerryWH,Woodside to Halifax,218,2022.01.09 - 2022.01.15,1/12/2022 10:00:00 AM,8066
FerryDH,Dartmouth to Halifax,1079,2022.09.18 - 2022.09.24,9/22/2022 10:00:00 AM,8067
FerryHW,Halifax to Woodside,245,2020.08.30 - 2020.09.05,8/31/2020 10:00:00 AM,8068
FerryDH,Dartmouth to Halifax,305,2022.01.09 - 2022.01.15,1/13/2022 10:00:00 AM,8069
FerryHD,Halifax to Dartmouth,1122,2022.09.18 - 2022.09.24,9/22/2022 10:00:00 AM,8070
FerryWH,Woodside to Halifax,246,2020.08.30 - 2020.09.05,8/31/2020 10:00:00 AM,8071
FerryHD,Halifax to Dartmouth,327,2022.01.09 - 2022.01.15,1/13/2022 10:00:00 AM,8072
FerryHW,Halifax to Woodside,894,2022.09.18 - 2022.09.24,9/22/2022 10:00:00 AM,8073
FerryDH,Dartmouth to Halifax,937,2020.08.30 - 2020.09.05,9/1/2020 10:00:00 AM,8074
FerryHW,Halifax to Woodside,247,2022.01.09 - 2022.01.15,1/13/2022 10:00:00 AM,8075
FerryWH,Woodside to Halifax,950,2022.09.18 - 2022.09.24,9/22/2022 10:00:00 AM,8076
FerryHD,Halifax to Dartmouth,955,2020.08.30 - 2020.09.05,9/1/2020 10:00:00 AM,8077
FerryWH,Woodside to Halifax,228,2022.01.09 - 2022.01.15,1/13/2022 10:00:00 AM,8078
FerryDH,Dartmouth to Halifax,303,2022.09.18 - 2022.09.24,9/23/2022 10:00:00 AM,8079
FerryHW,Halifax to Woodside,309,2020.08.30 - 2020.09.05,9/1/2020 10:00:00 AM,8080
FerryDH,Dartmouth to Halifax,264,2022.01.09 - 2022.01.15,1/14/2022 10:00:00 AM,8081
FerryHD,Halifax to Dartmouth,316,2022.09.18 - 2022.09.24,9/23/2022 10:00:00 AM,8082
FerryWH,Woodside to Halifax,316,2020.08.30 - 2020.09.05,9/1/2020 10:00:00 AM,8083
FerryHD,Halifax to Dartmouth,262,2022.01.09 - 2022.01.15,1/14/2022 10:00:00 AM,8084
FerryHW,Halifax to Woodside,379,2022.09.18 - 2022.09.24,9/23/2022 10:00:00 AM,8085
FerryDH,Dartmouth to Halifax,865,2020.08.30 - 2020.09.05,9/2/2020 10:00:00 AM,8086
FerryHW,Halifax to Woodside,239,2022.01.09 - 2022.01.15,1/14/2022 10:00:00 AM,8087
FerryWH,Woodside to Halifax,380,2022.09.18 - 2022.09.24,9/23/2022 10:00:00 AM,8088
FerryHD,Halifax to Dartmouth,827,2020.08.30 - 2020.09.05,9/2/2020 10:00:00 AM,8089
FerryWH,Woodside to Halifax,208,2022.01.09 - 2022.01.15,1/14/2022 10:00:00 AM,8090
FerryDH,Dartmouth to Halifax,0,2022.09.18 - 2022.09.24,9/24/2022 10:00:00 AM,8091
FerryHW,Halifax to Woodside,298,2020.08.30 - 2020.09.05,9/2/2020 10:00:00 AM,8092
FerryDH,Dartmouth to Halifax,84,2022.01.09 - 2022.01.15,1/15/2022 10:00:00 AM,8093
FerryHD,Halifax to Dartmouth,0,2022.09.18 - 2022.09.24,9/24/2022 10:00:00 AM,8094
FerryWH,Woodside to Halifax,283,2020.08.30 - 2020.09.05,9/2/2020 10:00:00 AM,8095
FerryHD,Halifax to Dartmouth,64,2022.01.09 - 2022.01.15,1/15/2022 10:00:00 AM,8096
FerryHW,Halifax to Woodside,0,2022.09.18 - 2022.09.24,9/24/2022 10:00:00 AM,8097
FerryDH,Dartmouth to Halifax,443,2020.08.30 - 2020.09.05,9/3/2020 10:00:00 AM,8098
FerryHW,Halifax to Woodside,0,2022.01.09 - 2022.01.15,1/15/2022 10:00:00 AM,8099
FerryWH,Woodside to Halifax,0,2022.09.18 - 2022.09.24,9/24/2022 10:00:00 AM,8100
FerryHD,Halifax to Dartmouth,475,2020.08.30 - 2020.09.05,9/3/2020 10:00:00 AM,8101
FerryWH,Woodside to Halifax,0,2022.01.09 - 2022.01.15,1/15/2022 10:00:00 AM,8102
FerryDH,Dartmouth to Halifax,1042,2022.09.25 - 2022.10.01,9/25/2022 10:00:00 AM,8103
FerryHW,Halifax to Woodside,259,2020.08.30 - 2020.09.05,9/3/2020 10:00:00 AM,8104
FerryDH,Dartmouth to Halifax,139,2022.01.16 - 2022.01.22,1/16/2022 10:00:00 AM,8105
FerryHD,Halifax to Dartmouth,1079,2022.09.25 - 2022.10.01,9/25/2022 10:00:00 AM,8106
FerryWH,Woodside to Halifax,256,2020.08.30 - 2020.09.05,9/3/2020 10:00:00 AM,8107
FerryHW,Halifax to Woodside,0,2022.09.25 - 2022.10.01,9/25/2022 10:00:00 AM,8108
FerryHD,Halifax to Dartmouth,150,2022.01.16 - 2022.01.22,1/16/2022 10:00:00 AM,8109
FerryDH,Dartmouth to Halifax,812,2020.08.30 - 2020.09.05,9/4/2020 10:00:00 AM,8110
FerryWH,Woodside to Halifax,0,2022.09.25 - 2022.10.01,9/25/2022 10:00:00 AM,8111
FerryHW,Halifax to Woodside,0,2022.01.16 - 2022.01.22,1/16/2022 10:00:00 AM,8112
FerryHD,Halifax to Dartmouth,801,2020.08.30 - 2020.09.05,9/4/2020 10:00:00 AM,8113
FerryDH,Dartmouth to Halifax,495,2022.09.25 - 2022.10.01,9/26/2022 10:00:00 AM,8114
FerryWH,Woodside to Halifax,0,2022.01.16 - 2022.01.22,1/16/2022 10:00:00 AM,8115
FerryHW,Halifax to Woodside,213,2020.08.30 - 2020.09.05,9/4/2020 10:00:00 AM,8116
FerryHD,Halifax to Dartmouth,525,2022.09.25 - 2022.10.01,9/26/2022 10:00:00 AM,8117
FerryDH,Dartmouth to Halifax,211,2022.01.16 - 2022.01.22,1/17/2022 10:00:00 AM,8118
FerryWH,Woodside to Halifax,225,2020.08.30 - 2020.09.05,9/4/2020 10:00:00 AM,8119
FerryHW,Halifax to Woodside,403,2022.09.25 - 2022.10.01,9/26/2022 10:00:00 AM,8120
FerryHD,Halifax to Dartmouth,208,2022.01.16 - 2022.01.22,1/17/2022 10:00:00 AM,8121
FerryDH,Dartmouth to Halifax,1387,2020.08.30 - 2020.09.05,9/5/2020 10:00:00 AM,8122
FerryWH,Woodside to Halifax,370,2022.09.25 - 2022.10.01,9/26/2022 10:00:00 AM,8123
FerryHW,Halifax to Woodside,241,2022.01.16 - 2022.01.22,1/17/2022 10:00:00 AM,8124
FerryHD,Halifax to Dartmouth,1240,2020.08.30 - 2020.09.05,9/5/2020 10:00:00 AM,8125
FerryDH,Dartmouth to Halifax,680,2022.09.25 - 2022.10.01,9/27/2022 10:00:00 AM,8126
FerryWH,Woodside to Halifax,216,2022.01.16 - 2022.01.22,1/17/2022 10:00:00 AM,8127
FerryHW,Halifax to Woodside,0,2020.08.30 - 2020.09.05,9/5/2020 10:00:00 AM,8128
FerryHD,Halifax to Dartmouth,683,2022.09.25 - 2022.10.01,9/27/2022 10:00:00 AM,8129
FerryDH,Dartmouth to Halifax,312,2022.01.16 - 2022.01.22,1/18/2022 10:00:00 AM,8130
FerryWH,Woodside to Halifax,0,2020.08.30 - 2020.09.05,9/5/2020 10:00:00 AM,8131
FerryHW,Halifax to Woodside,656,2022.09.25 - 2022.10.01,9/27/2022 10:00:00 AM,8132
FerryHD,Halifax to Dartmouth,335,2022.01.16 - 2022.01.22,1/18/2022 10:00:00 AM,8133
FerryDH,Dartmouth to Halifax,1143,2020.09.06 - 2020.09.12,9/6/2020 10:00:00 AM,8134
FerryWH,Woodside to Halifax,642,2022.09.25 - 2022.10.01,9/27/2022 10:00:00 AM,8135
FerryHW,Halifax to Woodside,301,2022.01.16 - 2022.01.22,1/18/2022 10:00:00 AM,8136
FerryHD,Halifax to Dartmouth,1102,2020.09.06 - 2020.09.12,9/6/2020 10:00:00 AM,8137
FerryDH,Dartmouth to Halifax,974,2022.09.25 - 2022.10.01,9/28/2022 10:00:00 AM,8138
FerryWH,Woodside to Halifax,254,2022.01.16 - 2022.01.22,1/18/2022 10:00:00 AM,8139
FerryHW,Halifax to Woodside,0,2020.09.06 - 2020.09.12,9/6/2020 10:00:00 AM,8140
FerryHD,Halifax to Dartmouth,1032,2022.09.25 - 2022.10.01,9/28/2022 10:00:00 AM,8141
FerryDH,Dartmouth to Halifax,314,2022.01.16 - 2022.01.22,1/19/2022 10:00:00 AM,8142
FerryWH,Woodside to Halifax,0,2020.09.06 - 2020.09.12,9/6/2020 10:00:00 AM,8143
FerryHW,Halifax to Woodside,987,2022.09.25 - 2022.10.01,9/28/2022 10:00:00 AM,8144
FerryHD,Halifax to Dartmouth,348,2022.01.16 - 2022.01.22,1/19/2022 10:00:00 AM,8145
FerryDH,Dartmouth to Halifax,741,2020.09.06 - 2020.09.12,9/7/2020 10:00:00 AM,8146
FerryWH,Woodside to Halifax,1025,2022.09.25 - 2022.10.01,9/28/2022 10:00:00 AM,8147
FerryHW,Halifax to Woodside,282,2022.01.16 - 2022.01.22,1/19/2022 10:00:00 AM,8148
FerryHD,Halifax to Dartmouth,709,2020.09.06 - 2020.09.12,9/7/2020 10:00:00 AM,8149
FerryDH,Dartmouth to Halifax,1327,2022.09.25 - 2022.10.01,9/29/2022 10:00:00 AM,8150
FerryWH,Woodside to Halifax,261,2022.01.16 - 2022.01.22,1/19/2022 10:00:00 AM,8151
FerryHW,Halifax to Woodside,0,2020.09.06 - 2020.09.12,9/7/2020 10:00:00 AM,8152
FerryHD,Halifax to Dartmouth,1294,2022.09.25 - 2022.10.01,9/29/2022 10:00:00 AM,8153
FerryDH,Dartmouth to Halifax,278,2022.01.16 - 2022.01.22,1/20/2022 10:00:00 AM,8154
FerryWH,Woodside to Halifax,0,2020.09.06 - 2020.09.12,9/7/2020 10:00:00 AM,8155
FerryHW,Halifax to Woodside,1008,2022.09.25 - 2022.10.01,9/29/2022 10:00:00 AM,8156
FerryHD,Halifax to Dartmouth,298,2022.01.16 - 2022.01.22,1/20/2022 10:00:00 AM,8157
FerryDH,Dartmouth to Halifax,643,2020.09.06 - 2020.09.12,9/8/2020 10:00:00 AM,8158
FerryWH,Woodside to Halifax,1028,2022.09.25 - 2022.10.01,9/29/2022 10:00:00 AM,8159
FerryHW,Halifax to Woodside,241,2022.01.16 - 2022.01.22,1/20/2022 10:00:00 AM,8160
FerryHD,Halifax to Dartmouth,625,2020.09.06 - 2020.09.12,9/8/2020 10:00:00 AM,8161
FerryDH,Dartmouth to Halifax,2462,2022.09.25 - 2022.10.01,9/30/2022 10:00:00 AM,8162
FerryHW,Halifax to Woodside,363,2020.09.06 - 2020.09.12,9/8/2020 10:00:00 AM,8163
FerryWH,Woodside to Halifax,238,2022.01.16 - 2022.01.22,1/20/2022 10:00:00 AM,8164
FerryWH,Woodside to Halifax,357,2020.09.06 - 2020.09.12,9/8/2020 10:00:00 AM,8165
FerryHD,Halifax to Dartmouth,2308,2022.09.25 - 2022.10.01,9/30/2022 10:00:00 AM,8166
FerryDH,Dartmouth to Halifax,309,2022.01.16 - 2022.01.22,1/21/2022 10:00:00 AM,8167
FerryDH,Dartmouth to Halifax,651,2020.09.06 - 2020.09.12,9/9/2020 10:00:00 AM,8168
FerryHW,Halifax to Woodside,0,2022.09.25 - 2022.10.01,9/30/2022 10:00:00 AM,8169
FerryHD,Halifax to Dartmouth,296,2022.01.16 - 2022.01.22,1/21/2022 10:00:00 AM,8170
FerryHD,Halifax to Dartmouth,621,2020.09.06 - 2020.09.12,9/9/2020 10:00:00 AM,8171
FerryWH,Woodside to Halifax,0,2022.09.25 - 2022.10.01,9/30/2022 10:00:00 AM,8172
FerryHW,Halifax to Woodside,282,2022.01.16 - 2022.01.22,1/21/2022 10:00:00 AM,8173
FerryHW,Halifax to Woodside,452,2020.09.06 - 2020.09.12,9/9/2020 10:00:00 AM,8174
FerryDH,Dartmouth to Halifax,2800,2022.09.25 - 2022.10.01,10/1/2022 10:00:00 AM,8175
FerryWH,Woodside to Halifax,277,2022.01.16 - 2022.01.22,1/21/2022 10:00:00 AM,8176
FerryWH,Woodside to Halifax,414,2020.09.06 - 2020.09.12,9/9/2020 10:00:00 AM,8177
FerryHD,Halifax to Dartmouth,2617,2022.09.25 - 2022.10.01,10/1/2022 10:00:00 AM,8178
FerryDH,Dartmouth to Halifax,249,2022.01.16 - 2022.01.22,1/22/2022 10:00:00 AM,8179
FerryDH,Dartmouth to Halifax,452,2020.09.06 - 2020.09.12,9/10/2020 10:00:00 AM,8180
FerryHD,Halifax to Dartmouth,268,2022.01.16 - 2022.01.22,1/22/2022 10:00:00 AM,8181
FerryHW,Halifax to Woodside,0,2022.09.25 - 2022.10.01,10/1/2022 10:00:00 AM,8182
FerryHD,Halifax to Dartmouth,469,2020.09.06 - 2020.09.12,9/10/2020 10:00:00 AM,8183
FerryHW,Halifax to Woodside,0,2022.01.16 - 2022.01.22,1/22/2022 10:00:00 AM,8184
FerryWH,Woodside to Halifax,0,2022.09.25 - 2022.10.01,10/1/2022 10:00:00 AM,8185
FerryHW,Halifax to Woodside,387,2020.09.06 - 2020.09.12,9/10/2020 10:00:00 AM,8186
FerryWH,Woodside to Halifax,0,2022.01.16 - 2022.01.22,1/22/2022 10:00:00 AM,8187
FerryDH,Dartmouth to Halifax,1121,2022.10.02 - 2022.10.08,10/2/2022 10:00:00 AM,8188
FerryWH,Woodside to Halifax,373,2020.09.06 - 2020.09.12,9/10/2020 10:00:00 AM,8189
FerryDH,Dartmouth to Halifax,189,2022.01.23 - 2022.01.29,1/23/2022 10:00:00 AM,8190
FerryHD,Halifax to Dartmouth,1173,2022.10.02 - 2022.10.08,10/2/2022 10:00:00 AM,8191
FerryDH,Dartmouth to Halifax,578,2020.09.06 - 2020.09.12,9/11/2020 10:00:00 AM,8192
FerryHD,Halifax to Dartmouth,211,2022.01.23 - 2022.01.29,1/23/2022 10:00:00 AM,8193
FerryHW,Halifax to Woodside,0,2022.10.02 - 2022.10.08,10/2/2022 10:00:00 AM,8194
FerryHD,Halifax to Dartmouth,535,2020.09.06 - 2020.09.12,9/11/2020 10:00:00 AM,8195
FerryHW,Halifax to Woodside,0,2022.01.23 - 2022.01.29,1/23/2022 10:00:00 AM,8196
FerryWH,Woodside to Halifax,0,2022.10.02 - 2022.10.08,10/2/2022 10:00:00 AM,8197
FerryWH,Woodside to Halifax,0,2022.01.23 - 2022.01.29,1/23/2022 10:00:00 AM,8198
FerryHW,Halifax to Woodside,338,2020.09.06 - 2020.09.12,9/11/2020 10:00:00 AM,8199
FerryDH,Dartmouth to Halifax,1207,2022.10.02 - 2022.10.08,10/3/2022 10:00:00 AM,8200
FerryDH,Dartmouth to Halifax,273,2022.01.23 - 2022.01.29,1/24/2022 10:00:00 AM,8201
FerryWH,Woodside to Halifax,327,2020.09.06 - 2020.09.12,9/11/2020 10:00:00 AM,8202
FerryHD,Halifax to Dartmouth,1273,2022.10.02 - 2022.10.08,10/3/2022 10:00:00 AM,8203
FerryHD,Halifax to Dartmouth,322,2022.01.23 - 2022.01.29,1/24/2022 10:00:00 AM,8204
FerryDH,Dartmouth to Halifax,1120,2020.09.06 - 2020.09.12,9/12/2020 10:00:00 AM,8205
FerryHW,Halifax to Woodside,879,2022.10.02 - 2022.10.08,10/3/2022 10:00:00 AM,8206
FerryHD,Halifax to Dartmouth,976,2020.09.06 - 2020.09.12,9/12/2020 10:00:00 AM,8207
FerryHW,Halifax to Woodside,291,2022.01.23 - 2022.01.29,1/24/2022 10:00:00 AM,8208
FerryWH,Woodside to Halifax,888,2022.10.02 - 2022.10.08,10/3/2022 10:00:00 AM,8209
FerryHW,Halifax to Woodside,0,2020.09.06 - 2020.09.12,9/12/2020 10:00:00 AM,8210
FerryWH,Woodside to Halifax,287,2022.01.23 - 2022.01.29,1/24/2022 10:00:00 AM,8211
FerryDH,Dartmouth to Halifax,1365,2022.10.02 - 2022.10.08,10/4/2022 10:00:00 AM,8212
FerryWH,Woodside to Halifax,0,2020.09.06 - 2020.09.12,9/12/2020 10:00:00 AM,8213
FerryDH,Dartmouth to Halifax,290,2022.01.23 - 2022.01.29,1/25/2022 10:00:00 AM,8214
FerryHD,Halifax to Dartmouth,1455,2022.10.02 - 2022.10.08,10/4/2022 10:00:00 AM,8215
FerryDH,Dartmouth to Halifax,554,2020.09.13 - 2020.09.19,9/13/2020 10:00:00 AM,8216
FerryHD,Halifax to Dartmouth,324,2022.01.23 - 2022.01.29,1/25/2022 10:00:00 AM,8217
FerryHD,Halifax to Dartmouth,513,2020.09.13 - 2020.09.19,9/13/2020 10:00:00 AM,8218
FerryHW,Halifax to Woodside,1059,2022.10.02 - 2022.10.08,10/4/2022 10:00:00 AM,8219
FerryHW,Halifax to Woodside,307,2022.01.23 - 2022.01.29,1/25/2022 10:00:00 AM,8220
FerryHW,Halifax to Woodside,0,2020.09.13 - 2020.09.19,9/13/2020 10:00:00 AM,8221
FerryWH,Woodside to Halifax,1064,2022.10.02 - 2022.10.08,10/4/2022 10:00:00 AM,8222
FerryWH,Woodside to Halifax,307,2022.01.23 - 2022.01.29,1/25/2022 10:00:00 AM,8223
FerryWH,Woodside to Halifax,0,2020.09.13 - 2020.09.19,9/13/2020 10:00:00 AM,8224
FerryDH,Dartmouth to Halifax,975,2022.10.02 - 2022.10.08,10/5/2022 10:00:00 AM,8225
FerryDH,Dartmouth to Halifax,368,2022.01.23 - 2022.01.29,1/26/2022 10:00:00 AM,8226
FerryDH,Dartmouth to Halifax,452,2020.09.13 - 2020.09.19,9/14/2020 10:00:00 AM,8227
FerryHD,Halifax to Dartmouth,1030,2022.10.02 - 2022.10.08,10/5/2022 10:00:00 AM,8228
FerryHD,Halifax to Dartmouth,402,2022.01.23 - 2022.01.29,1/26/2022 10:00:00 AM,8229
FerryHD,Halifax to Dartmouth,476,2020.09.13 - 2020.09.19,9/14/2020 10:00:00 AM,8230
FerryHW,Halifax to Woodside,977,2022.10.02 - 2022.10.08,10/5/2022 10:00:00 AM,8231
FerryHW,Halifax to Woodside,315,2022.01.23 - 2022.01.29,1/26/2022 10:00:00 AM,8232
FerryHW,Halifax to Woodside,421,2020.09.13 - 2020.09.19,9/14/2020 10:00:00 AM,8233
FerryWH,Woodside to Halifax,1023,2022.10.02 - 2022.10.08,10/5/2022 10:00:00 AM,8234
FerryWH,Woodside to Halifax,299,2022.01.23 - 2022.01.29,1/26/2022 10:00:00 AM,8235
FerryWH,Woodside to Halifax,408,2020.09.13 - 2020.09.19,9/14/2020 10:00:00 AM,8236
FerryDH,Dartmouth to Halifax,637,2022.10.02 - 2022.10.08,10/6/2022 10:00:00 AM,8237
FerryDH,Dartmouth to Halifax,300,2022.01.23 - 2022.01.29,1/27/2022 10:00:00 AM,8238
FerryDH,Dartmouth to Halifax,608,2020.09.13 - 2020.09.19,9/15/2020 10:00:00 AM,8239
FerryHD,Halifax to Dartmouth,724,2022.10.02 - 2022.10.08,10/6/2022 10:00:00 AM,8240
FerryHD,Halifax to Dartmouth,336,2022.01.23 - 2022.01.29,1/27/2022 10:00:00 AM,8241
FerryHD,Halifax to Dartmouth,647,2020.09.13 - 2020.09.19,9/15/2020 10:00:00 AM,8242
FerryHW,Halifax to Woodside,797,2022.10.02 - 2022.10.08,10/6/2022 10:00:00 AM,8243
FerryHW,Halifax to Woodside,279,2022.01.23 - 2022.01.29,1/27/2022 10:00:00 AM,8244
FerryHW,Halifax to Woodside,462,2020.09.13 - 2020.09.19,9/15/2020 10:00:00 AM,8245
FerryWH,Woodside to Halifax,849,2022.10.02 - 2022.10.08,10/6/2022 10:00:00 AM,8246
FerryWH,Woodside to Halifax,262,2022.01.23 - 2022.01.29,1/27/2022 10:00:00 AM,8247
FerryWH,Woodside to Halifax,460,2020.09.13 - 2020.09.19,9/15/2020 10:00:00 AM,8248
FerryDH,Dartmouth to Halifax,1466,2022.10.02 - 2022.10.08,10/7/2022 10:00:00 AM,8249
FerryDH,Dartmouth to Halifax,327,2022.01.23 - 2022.01.29,1/28/2022 10:00:00 AM,8250
FerryDH,Dartmouth to Halifax,518,2020.09.13 - 2020.09.19,9/16/2020 10:00:00 AM,8251
FerryHD,Halifax to Dartmouth,1466,2022.10.02 - 2022.10.08,10/7/2022 10:00:00 AM,8252
FerryHD,Halifax to Dartmouth,346,2022.01.23 - 2022.01.29,1/28/2022 10:00:00 AM,8253
FerryHD,Halifax to Dartmouth,515,2020.09.13 - 2020.09.19,9/16/2020 10:00:00 AM,8254
FerryHW,Halifax to Woodside,860,2022.10.02 - 2022.10.08,10/7/2022 10:00:00 AM,8255
FerryHW,Halifax to Woodside,303,2022.01.23 - 2022.01.29,1/28/2022 10:00:00 AM,8256
FerryHW,Halifax to Woodside,463,2020.09.13 - 2020.09.19,9/16/2020 10:00:00 AM,8257
FerryWH,Woodside to Halifax,896,2022.10.02 - 2022.10.08,10/7/2022 10:00:00 AM,8258
FerryWH,Woodside to Halifax,288,2022.01.23 - 2022.01.29,1/28/2022 10:00:00 AM,8259
FerryWH,Woodside to Halifax,459,2020.09.13 - 2020.09.19,9/16/2020 10:00:00 AM,8260
FerryDH,Dartmouth to Halifax,1606,2022.10.02 - 2022.10.08,10/8/2022 10:00:00 AM,8261
FerryDH,Dartmouth to Halifax,63,2022.01.23 - 2022.01.29,1/29/2022 10:00:00 AM,8262
FerryDH,Dartmouth to Halifax,567,2020.09.13 - 2020.09.19,9/17/2020 10:00:00 AM,8263
FerryHD,Halifax to Dartmouth,1569,2022.10.02 - 2022.10.08,10/8/2022 10:00:00 AM,8264
FerryHD,Halifax to Dartmouth,59,2022.01.23 - 2022.01.29,1/29/2022 10:00:00 AM,8265
FerryHD,Halifax to Dartmouth,588,2020.09.13 - 2020.09.19,9/17/2020 10:00:00 AM,8266
FerryHW,Halifax to Woodside,0,2022.10.02 - 2022.10.08,10/8/2022 10:00:00 AM,8267
FerryHW,Halifax to Woodside,0,2022.01.23 - 2022.01.29,1/29/2022 10:00:00 AM,8268
FerryHW,Halifax to Woodside,442,2020.09.13 - 2020.09.19,9/17/2020 10:00:00 AM,8269
FerryWH,Woodside to Halifax,0,2022.10.02 - 2022.10.08,10/8/2022 10:00:00 AM,8270
FerryWH,Woodside to Halifax,0,2022.01.23 - 2022.01.29,1/29/2022 10:00:00 AM,8271
FerryWH,Woodside to Halifax,422,2020.09.13 - 2020.09.19,9/17/2020 10:00:00 AM,8272
FerryDH,Dartmouth to Halifax,146,2022.01.30 - 2022.02.05,1/30/2022 10:00:00 AM,8273
FerryDH,Dartmouth to Halifax,1369,2022.10.09 - 2022.10.15,10/9/2022 10:00:00 AM,8274
